"","trial_number","trap_number","prawn_id","stage","treatment","abdomen_turgor","abdomen_retraction","leg_movement","leg_retraction","maxilliped_movement","maxilliped_retraction","antenna","eye_turgor","pleopods","mouth","comments","Person","All_id","score"
"549",1,4,96,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 4 - 96",10
"550",1,4,97,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 4 - 97",10
"551",1,4,98,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 4 - 98",10
"552",1,4,99,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 4 - 99",10
"553",1,4,100,0,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 4 - 100",10
"554",1,4,101,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 4 - 101",10
"555",1,4,102,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 4 - 102",10
"556",1,4,103,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 4 - 103",10
"557",1,4,104,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 4 - 104",10
"558",1,4,105,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 4 - 105",10
"559",1,4,106,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 4 - 106",10
"560",1,4,107,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 4 - 107",10
"561",1,4,108,1,0,1,1,1,1,1,1,0,1,1,1,"","EA","1 - 4 - 108",9
"562",1,5,109,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 5 - 109",10
"563",1,5,110,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 5 - 110",10
"564",1,5,111,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 5 - 111",10
"565",1,5,112,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 5 - 112",10
"566",1,5,113,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 5 - 113",10
"567",1,5,114,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 5 - 114",10
"568",1,5,115,1,30,1,1,1,0,1,0,1,1,1,1,"","EA","1 - 5 - 115",8
"569",1,5,116,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 5 - 116",10
"570",1,5,117,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 5 - 117",10
"571",1,5,118,1,90,1,1,1,1,1,1,0,1,1,0,"","EA","1 - 5 - 118",8
"572",1,5,119,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 5 - 119",10
"573",1,6,120,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 120",10
"574",1,6,121,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 121",10
"575",1,6,122,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 122",10
"576",1,6,123,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 123",10
"577",1,6,124,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 124",10
"578",1,6,125,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 125",10
"579",1,6,126,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 126",10
"580",1,6,127,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 127",10
"581",1,6,128,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 128",10
"582",1,6,129,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 129",10
"583",1,6,130,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 130",10
"584",1,6,131,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 131",10
"585",1,6,132,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 132",10
"586",1,6,133,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 133",10
"587",1,6,134,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 134",10
"588",1,6,135,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 135",10
"589",1,6,136,1,90,1,1,1,1,1,1,1,1,0,1,"","EA","1 - 6 - 136",9
"590",1,6,137,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 137",10
"591",1,6,138,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 138",10
"592",1,6,139,1,90,1,1,1,1,1,1,0,1,1,1,"","EA","1 - 6 - 139",9
"593",1,6,140,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 140",10
"594",1,6,141,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 141",10
"595",1,6,142,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 142",10
"596",1,6,143,0,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 143",10
"597",1,6,144,1,60,1,1,1,1,1,1,1,1,0,1,"","EA","1 - 6 - 144",9
"598",1,6,145,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 145",10
"599",1,6,146,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 146",10
"600",1,6,147,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 147",10
"601",1,6,148,1,30,1,1,1,1,1,1,0,1,1,1,"","EA","1 - 6 - 148",9
"602",1,6,149,1,60,1,1,0,0,1,0,0,0,1,1,"","EA","1 - 6 - 149",5
"603",1,6,150,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 150",10
"604",1,6,151,1,60,1,1,1,1,1,1,0,1,1,1,"","EA","1 - 6 - 151",9
"605",1,6,152,1,30,0,0,1,1,1,1,1,1,0,1,"","EA","1 - 6 - 152",7
"606",1,6,153,0,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 153",10
"607",1,6,154,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 154",10
"608",1,6,155,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 155",10
"609",1,6,156,1,60,0,0,1,0,1,0,0,1,0,0,"","EA","1 - 6 - 156",3
"610",1,6,157,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 157",10
"611",1,6,158,0,60,1,1,1,1,1,1,1,1,1,1,"","EA","1 - 6 - 158",10
"612",2,1,1,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 1",10
"613",2,1,2,2,90,1,1,1,1,1,1,0,0,1,1,"","EA","2 - 1 - 2",8
"614",2,1,3,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 3",10
"615",2,1,4,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 4",10
"616",2,1,5,2,90,1,1,1,1,1,1,1,0,1,1,"","EA","2 - 1 - 5",9
"617",2,1,6,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 6",10
"618",2,1,7,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 7",10
"619",2,1,8,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 8",10
"620",2,1,9,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 9",10
"621",2,1,10,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 10",10
"622",2,1,11,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 11",10
"623",2,1,12,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 12",10
"624",2,1,13,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 13",10
"625",2,1,14,2,90,1,0,1,1,1,1,1,1,0,1,"","EA","2 - 1 - 14",8
"626",2,1,15,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 15",10
"627",2,1,16,2,90,1,0,1,1,1,1,1,1,1,1,"","EA","2 - 1 - 16",9
"628",2,6,17,1,60,1,0,1,1,1,1,1,1,0,1,"","EA","2 - 6 - 17",8
"629",2,6,18,1,30,1,1,1,1,1,1,0,1,1,1,"","EA","2 - 6 - 18",9
"630",2,6,19,1,0,1,0,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 19",9
"631",2,6,20,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 20",10
"632",2,6,21,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 21",10
"633",2,6,22,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 22",10
"634",2,6,23,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 23",10
"635",2,6,24,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 24",10
"636",2,6,25,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 25",10
"637",2,6,26,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 26",10
"638",2,6,27,3,30,0,0,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 27",8
"639",2,6,28,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 28",10
"640",2,6,29,2,0,1,1,1,1,1,1,0,1,1,1,"","EA","2 - 6 - 29",9
"641",2,6,30,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 30",10
"642",2,6,31,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 31",10
"643",2,6,32,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 32",10
"644",2,6,33,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 33",10
"645",2,6,34,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 34",10
"646",2,6,35,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 35",10
"647",2,6,36,2,60,1,1,1,1,1,1,1,0,0,1,"","EA","2 - 6 - 36",8
"648",2,6,37,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 37",10
"649",2,6,38,1,30,1,1,1,0,1,1,0,1,1,1,"","EA","2 - 6 - 38",8
"650",2,6,39,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 6 - 39",10
"651",2,3,40,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 40",10
"652",2,3,41,2,30,1,1,1,1,1,1,1,0,0,1,"","EA","2 - 3 - 41",8
"653",2,3,42,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 42",10
"654",2,3,43,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 43",10
"655",2,3,44,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 44",10
"656",2,3,45,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 45",10
"657",2,3,46,1,30,0,0,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 46",8
"658",2,3,47,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 47",10
"659",2,3,48,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 48",10
"660",2,3,49,2,30,0,0,1,1,1,1,1,1,0,1,"","EA","2 - 3 - 49",7
"661",2,3,50,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 50",10
"662",2,3,51,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 51",10
"663",2,3,52,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 52",10
"664",2,3,53,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 53",10
"665",2,3,54,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 54",10
"666",2,3,55,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 55",10
"667",2,3,56,1,60,1,0,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 56",9
"668",2,3,57,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 57",10
"669",2,3,58,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 58",10
"670",2,3,59,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 59",10
"671",2,3,60,1,0,1,0,1,1,1,1,0,1,1,1,"","EA","2 - 3 - 60",8
"672",2,3,61,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 61",10
"673",2,3,62,2,60,0,0,1,1,1,1,1,0,0,1,"","EA","2 - 3 - 62",6
"674",2,3,63,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 63",10
"675",2,3,64,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 64",10
"676",2,3,65,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 65",10
"677",2,3,66,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 3 - 66",10
"678",2,4,67,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 67",10
"679",2,4,68,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 68",10
"680",2,4,69,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 69",10
"681",2,4,70,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 70",10
"682",2,4,71,1,30,1,0,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 71",9
"683",2,4,72,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 72",10
"684",2,4,73,2,90,0,0,1,1,1,1,1,0,0,1,"","EA","2 - 4 - 73",6
"685",2,4,74,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 74",10
"686",2,4,75,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 75",10
"687",2,4,76,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 76",10
"688",2,4,77,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 77",10
"689",2,4,78,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 78",10
"690",2,4,79,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 79",10
"691",2,4,80,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 80",10
"692",2,4,81,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 81",10
"693",2,4,82,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 82",10
"694",2,4,83,2,60,1,1,1,1,1,1,1,0,1,1,"","EA","2 - 4 - 83",9
"695",2,4,84,2,90,0,0,1,1,1,1,1,1,0,1,"","EA","2 - 4 - 84",7
"696",2,4,85,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 85",10
"697",2,4,86,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 86",10
"698",2,4,87,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 4 - 87",10
"699",2,4,88,2,90,0,0,1,1,1,1,1,1,0,1,"","EA","2 - 4 - 88",7
"700",2,5,89,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 89",10
"701",2,5,90,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 90",10
"702",2,5,91,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 91",10
"703",2,5,92,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 92",10
"704",2,5,93,1,60,1,1,1,1,1,1,0,1,1,0,"","EA","2 - 5 - 93",8
"705",2,5,94,1,30,1,0,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 94",9
"706",2,5,95,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 95",10
"707",2,5,96,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 96",10
"708",2,5,97,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 97",10
"709",2,5,98,2,90,0,0,1,1,1,1,0,1,0,1,"","EA","2 - 5 - 98",6
"710",2,5,99,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 99",10
"711",2,5,100,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 100",10
"712",2,5,101,2,60,1,1,1,1,1,1,0,1,1,1,"","EA","2 - 5 - 101",9
"713",2,5,102,3,60,0,0,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 102",8
"714",2,5,103,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 103",10
"715",2,5,104,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 104",10
"716",2,5,105,2,90,0,0,1,1,1,1,0,1,0,1,"","EA","2 - 5 - 105",6
"717",2,5,106,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 106",10
"718",2,5,107,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 107",10
"719",2,5,108,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","2 - 5 - 108",10
"720",8,1,1,1,0,0,0,1,1,1,1,1,1,0,1,"","EA","8 - 1 - 1",7
"721",8,1,2,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 2",10
"722",8,1,3,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 3",10
"723",8,1,4,1,60,1,1,1,1,1,1,1,1,0,1,"","EA","8 - 1 - 4",9
"724",8,1,5,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 5",10
"725",8,1,6,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 6",10
"726",8,1,7,2,120,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 7",10
"727",8,1,8,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 8",10
"728",8,1,9,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 9",10
"729",8,1,10,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 10",10
"730",8,1,11,3,90,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 11",10
"731",8,1,12,2,90,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 12",10
"732",8,1,13,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 13",10
"733",8,1,14,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 14",10
"734",8,1,15,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 15",10
"735",8,1,16,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 16",10
"736",8,1,17,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 17",10
"737",8,1,18,1,60,0,1,0,1,1,1,1,1,0,1,"","EA","8 - 1 - 18",7
"738",8,1,19,2,30,0,1,0,1,1,1,1,1,0,1,"","EA","8 - 1 - 19",7
"739",8,1,20,2,0,1,1,1,1,1,1,1,1,0,1,"","EA","8 - 1 - 20",9
"740",8,1,21,1,120,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 1 - 21",10
"741",8,1,22,3,0,0,1,0,1,1,1,1,1,0,1,"","EA","8 - 1 - 22",7
"742",8,2,23,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 23",10
"743",8,2,24,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 24",10
"744",8,2,25,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 25",10
"745",8,2,26,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 26",10
"746",8,2,27,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 27",10
"747",8,2,28,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 28",10
"748",8,2,29,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 29",10
"749",8,2,30,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 30",10
"750",8,2,31,2,120,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 31",10
"751",8,2,32,1,0,1,1,1,1,1,1,1,1,0,1,"","EA","8 - 2 - 32",9
"752",8,2,33,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 33",10
"753",8,2,34,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 34",10
"754",8,2,35,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 35",10
"755",8,2,36,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 36",10
"756",8,2,37,3,60,0,0,1,1,1,1,1,1,0,1,"","EA","8 - 2 - 37",7
"757",8,2,38,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 38",10
"758",8,2,39,1,60,1,1,1,1,1,1,1,1,0,1,"","EA","8 - 2 - 39",9
"759",8,2,40,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 40",10
"760",8,2,41,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 41",10
"761",8,2,42,1,60,1,1,1,1,1,1,1,1,0,1,"","EA","8 - 2 - 42",9
"762",8,2,43,1,120,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 2 - 43",10
"763",8,2,44,1,60,0,0,1,0,1,1,1,1,0,1,"","EA","8 - 2 - 44",6
"764",8,2,45,1,30,0,0,1,0,1,1,0,1,0,1,"","EA","8 - 2 - 45",5
"765",8,2,46,3,0,0,0,1,1,1,1,1,1,0,1,"","EA","8 - 2 - 46",7
"766",8,3,47,3,120,1,1,1,0,1,1,1,1,0,1,"","EA","8 - 3 - 47",8
"767",8,3,48,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 48",10
"768",8,3,49,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 49",10
"769",8,3,50,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 50",10
"770",8,3,51,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 51",10
"771",8,3,52,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 52",10
"772",8,3,53,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 53",10
"773",8,3,54,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 54",10
"774",8,3,55,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 55",10
"775",8,3,56,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 56",10
"776",8,3,57,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 57",10
"777",8,3,58,2,120,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 58",10
"778",8,3,59,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 59",10
"779",8,3,60,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 60",10
"780",8,3,61,3,0,1,1,1,1,1,1,1,1,0,1,"","EA","8 - 3 - 61",9
"781",8,3,62,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 62",10
"782",8,3,63,0,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 3 - 63",10
"783",8,3,64,1,30,1,1,1,1,1,1,0,1,1,1,"","EA","8 - 3 - 64",9
"784",8,4,65,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 65",10
"785",8,4,66,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 66",10
"786",8,4,67,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 67",10
"787",8,4,68,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 68",10
"788",8,4,69,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 69",10
"789",8,4,70,1,120,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 70",10
"790",8,4,71,1,30,0,0,0,0,0,0,0,1,0,1,"","EA","8 - 4 - 71",2
"791",8,4,72,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 72",10
"792",8,4,73,1,60,0,0,0,0,0,0,0,0,0,1,"","EA","8 - 4 - 73",1
"793",8,4,74,3,0,1,1,1,1,1,1,0,1,0,1,"","EA","8 - 4 - 74",8
"794",8,4,75,3,30,1,1,1,1,1,1,0,1,0,1,"","EA","8 - 4 - 75",8
"795",8,4,76,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 76",10
"796",8,4,77,1,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 77",10
"797",8,4,78,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 78",10
"798",8,4,79,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 79",10
"799",8,4,80,1,30,0,0,1,0,1,0,0,1,0,1,"","EA","8 - 4 - 80",4
"800",8,4,81,2,0,0,0,1,1,1,1,1,1,0,1,"","EA","8 - 4 - 81",7
"801",8,4,82,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 82",10
"802",8,4,83,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 83",10
"803",8,4,84,1,0,1,1,1,1,1,1,1,1,0,1,"","EA","8 - 4 - 84",9
"804",8,4,85,3,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 85",10
"805",8,4,86,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 86",10
"806",8,4,87,2,120,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 4 - 87",10
"807",8,5,88,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 88",10
"808",8,5,89,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 89",10
"809",8,5,90,3,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 90",10
"810",8,5,91,3,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 91",10
"811",8,5,92,3,60,1,1,1,1,1,1,1,1,0,1,"","EA","8 - 5 - 92",9
"812",8,5,93,2,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 93",10
"813",8,5,94,1,120,0,0,1,1,1,1,1,1,0,1,"","EA","8 - 5 - 94",7
"814",8,5,95,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 95",10
"815",8,5,96,3,90,1,0,1,1,1,1,1,1,0,1,"","EA","8 - 5 - 96",8
"816",8,5,97,1,0,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 97",10
"817",8,5,98,1,90,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 98",10
"818",8,5,99,1,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 99",10
"819",8,5,100,2,30,0,0,1,1,1,1,1,1,0,1,"","EA","8 - 5 - 100",7
"820",8,5,101,1,0,1,1,1,1,1,1,0,1,1,1,"","EA","8 - 5 - 101",9
"821",8,5,102,2,30,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 102",10
"822",8,5,103,1,0,0,0,1,0,1,0,0,1,0,1,"","EA","8 - 5 - 103",4
"823",8,5,104,2,0,1,1,1,1,1,1,1,1,0,1,"","EA","8 - 5 - 104",9
"824",8,5,105,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 105",10
"825",8,5,106,2,60,1,1,1,1,1,1,1,1,1,1,"","EA","8 - 5 - 106",10
