trial_number,trap_number,prawn_id,stage,treatment,abdomen_turgor,abdomen_retraction,leg_movement,leg_retraction,maxilliped_movement,maxilliped_retraction,antenna,eye_turgor,pleopods,mouth,comments
18,6,139,1,60,0,0,1,0,0,0,0,1,0,1,
18,6,140,1,30,1,1,1,1,1,1,1,1,0,1,
18,6,141,2,30,1,1,1,1,1,1,0,1,1,1,
18,6,142,1,30,0,0,1,0,1,0,0,1,0,1,
23,1,1,3,0,1,1,1,1,1,1,1,1,1,1,
23,1,2,1,0,1,1,1,1,1,1,1,1,1,1,
23,1,3,1,0,1,1,1,1,1,1,1,1,1,1,
23,1,4,2,0,1,1,1,1,1,1,1,1,1,1,
23,1,5,1,60,1,1,1,1,1,1,1,1,1,1,
23,1,6,2,30,1,0,1,1,1,1,1,1,1,1,
23,1,7,1,60,0,0,1,1,1,1,1,1,0,1,
23,1,8,1,30,1,1,1,1,1,1,1,1,1,1,
23,1,9,1,0,1,1,1,1,1,1,1,1,1,1,
23,1,10,3,0,1,1,1,1,1,1,1,1,1,1,
23,1,11,1,30,1,1,1,1,1,1,1,1,1,1,
23,1,12,1,0,1,1,1,1,1,1,1,1,1,1,
23,1,13,1,0,1,1,1,1,1,1,1,1,1,1,
23,1,14,1,30,1,1,1,1,1,1,1,1,1,1,
23,1,15,1,30,1,1,1,1,1,1,1,1,1,1,
23,1,16,3,0,1,1,1,1,1,1,1,1,1,1,
23,2,17,3,0,1,1,1,1,1,1,1,1,1,1,
23,2,18,2,0,1,1,1,1,1,1,1,1,1,1,
23,2,19,3,0,1,1,1,1,1,1,1,1,1,1,
23,2,20,1,30,0,0,1,1,1,1,1,1,0,1,
23,2,21,2,0,1,1,1,1,1,1,1,1,1,1,
23,2,22,3,0,1,1,1,1,1,1,1,1,1,1,
23,2,23,3,60,0,0,1,1,1,1,1,1,0,1,
23,2,24,3,0,1,1,1,1,1,1,1,1,1,1,
23,2,25,1,0,1,1,1,1,1,1,1,1,1,1,
23,2,26,3,30,1,0,1,1,1,1,1,1,1,1,
23,2,27,1,60,1,1,1,1,1,1,1,1,1,1,
23,3,28,1,0,1,1,1,1,1,1,1,1,1,1,
23,3,29,1,30,1,1,1,1,1,1,1,1,1,1,
23,3,30,1,0,1,1,1,1,1,1,1,0,1,1,
23,3,31,1,0,1,1,1,1,1,1,1,1,1,1,
23,3,32,1,0,1,0,1,1,1,1,1,1,0,1,
23,3,33,2,0,1,1,1,1,1,1,1,1,1,1,
23,3,34,1,0,1,1,1,1,1,1,1,1,1,1,
23,3,35,1,0,1,1,1,1,1,1,1,1,1,1,
23,3,36,1,0,1,1,1,1,1,1,1,1,1,1,
23,3,37,1,60,1,1,1,1,1,1,1,1,1,1,
23,3,38,2,0,1,1,1,1,1,1,1,1,1,1,
23,3,39,2,30,0,0,0,0,0,0,0,1,0,0,
23,3,40,1,0,1,1,1,1,1,1,1,1,1,1,
23,3,41,1,0,1,1,1,1,1,1,1,1,1,1,
23,3,42,2,0,0,0,1,1,1,1,1,1,0,1,
23,3,43,1,90,1,0,1,0,1,0,0,1,0,1,
23,4,44,2,30,1,1,1,1,1,1,1,1,1,1,
23,4,45,3,0,1,0,1,1,1,1,1,1,0,1,
23,4,46,3,0,1,1,1,1,1,1,1,1,1,1,
23,4,47,3,120,1,0,1,1,1,1,1,1,1,1,
23,4,48,1,60,1,1,1,1,1,1,1,1,0,1,
23,4,49,1,0,1,1,1,1,1,1,1,1,1,1,
23,4,50,1,0,1,1,1,1,1,1,1,1,1,1,
23,4,51,1,60,1,1,1,1,1,1,1,1,1,1,
23,4,52,3,0,1,0,1,0,1,0,0,1,0,1,
23,4,53,1,0,1,1,1,1,1,1,1,1,1,1,
23,4,54,1,60,0,0,0,0,0,0,0,1,0,0,
23,4,55,1,0,0,0,0,0,0,0,0,1,0,0,
23,4,56,1,60,0,0,1,0,1,0,1,1,0,1,
23,5,57,2,60,0,0,1,1,1,1,1,1,0,1,
23,5,58,2,30,1,0,1,1,1,1,1,1,0,1,
23,5,59,1,0,1,1,1,1,1,1,1,1,1,1,
23,5,60,1,0,1,0,1,1,1,1,1,1,0,1,
23,5,61,2,0,1,1,1,1,1,1,1,1,1,1,
23,5,62,3,0,1,1,1,1,1,1,1,1,1,1,
23,5,63,2,30,1,1,1,1,1,1,1,1,1,1,
23,5,64,3,0,1,1,1,1,1,1,1,1,1,1,
23,5,65,1,30,1,1,1,1,1,1,1,1,0,1,
23,5,66,3,0,1,1,1,1,1,1,1,1,1,1,
23,5,67,2,0,0,0,1,1,1,1,0,1,0,1,
23,5,68,1,30,1,1,1,0,1,1,1,1,0,1,
23,5,69,1,0,1,1,1,1,1,1,1,1,1,1,
23,6,70,2,30,1,1,1,1,1,1,1,1,1,1,
23,6,71,1,0,1,1,1,1,1,1,1,1,0,1,
23,6,72,2,0,1,1,1,1,1,1,1,1,1,1,
23,6,73,2,60,0,0,0,0,0,0,0,1,0,0,
23,6,74,3,0,1,0,1,1,1,1,1,1,0,1,
23,6,75,2,0,1,1,1,1,1,1,1,1,1,1,
23,6,76,2,60,1,1,1,1,1,1,1,1,1,1,
23,6,77,1,60,1,1,1,1,1,1,1,1,1,1,
23,6,78,2,0,0,0,0,0,0,0,0,1,0,0,
23,6,79,1,0,0,0,1,1,1,1,1,1,0,1,
23,6,80,1,30,1,1,1,1,1,1,1,1,1,1,
23,6,81,1,30,0,0,0,0,0,0,0,1,0,1,
